"ID","gameteSizeGene1","fusionTargetGene1","investCompetitionGene1","investParentingGene1","mpTradeoffGene1","prefGene1","traitGene1","learningGene1","gameteSizeGene2","fusionTargetGene2","investCompetitionGene2","investParentingGene2","mpTradeoffGene2","prefGene2","traitGene2","learningGene2","parentHist","meat1Hist","meat2Hist","plant1Hist","plant2Hist","reward","mID","hh","state","hhState","environment"
92,4.36473715742653,2.43703022438873,0.0567632929133263,0.602738574307918,0,0.780969783519819,0.831679132450416,1,4.36473715742653,2.43703022438873,0.636761529031811,0.641573088610229,0,0.698171757365189,0.749652013568771,1,1035,276,50,1094,45,1792.58333333333,308,92,"parenting",1,2
93,4.42886595523644,2.46132167936904,0.108996895886058,0.861572772395764,0.0846334479784331,0.386597756538902,0.565054780135605,1,4.36473715742653,2.43703022438873,0.440662710202034,0.510904689434073,0.0753607849399879,0.730345374318758,0.635812403522665,1,1012,600,48,781,59,1853.36111111111,161,93,"successful",1,2
94,4.36473715742653,2.43703022438873,0.68364792343043,0.965620776057021,0,0.78398061737602,0.745023951195449,1,4.36473715742653,2.43703022438873,0.284764433322143,0.684023350376498,0,0.802902376654496,0.708789997801506,1,1029,1062,51,309,49,1764.25,137,94,"parenting",1,2
95,4.36473715742653,2.43703022438873,0.289526316551577,0.635793668898706,0.0287033103692011,0.871575801940741,0.577630634116556,1,4.36473715742653,2.43703022438873,0.569077821119286,0.703230640789937,0.1528360005915,0.995272171137094,0.640605915673745,1,948,732,55,712,53,2122.88888888889,413,95,"successful",1,2
96,1,7.05834530932461,0.711653665756205,0.615296420562398,0.103581868480891,0.698443639237482,0.754924981027384,1,4.36473715742653,2.43703022438873,0.452294464796626,0.739991311183711,0,0.691486412189387,0.714637196526412,1,1246,247,69,902,36,1696.75,253,96,"parenting",2,2
97,1,7.05834530932461,1,0.663260029174872,0,0.673701883104009,0.645217268383423,1,1,7.05834530932461,0.815171359783749,0.309437789929038,0.0267191904332777,0.601373867299218,0.74454315026271,1,801,819,56,744,80,1775.36111111111,480,97,"parenting",2,2
98,4.36473715742653,2.43703022438873,0.431203334940502,0.46537123967167,0.135850568679604,0.69576738911741,0.690459821865048,1,1,7.05834530932461,0.784260609280196,0.635502404832346,0,0.735403924426642,0.692768926495946,1,840,605,56,935,64,2196.55555555556,399,98,"unsuccessful",3,2
99,4.42886595523644,2.46132167936904,0.155999448357675,0.637416525310541,0.165482695246625,0.658870027361161,0.605379943566772,1,4.36473715742653,2.43703022438873,0.0485924886618862,0.701253976940853,0.0131984037542825,0.821689351011453,0.626143508130236,1,702,894,46,814,44,2323.52777777778,391,99,"parenting",2,2
100,1,7.05834530932461,0.855278848336788,0.744207301992313,0.0118849619726564,0.686613508122341,0.720626502530148,1,4.36473715742653,2.43703022438873,0.145368844428421,0.735015352286496,0.00771402196606068,0.839435680342424,0.695807896185684,1,807,656,39,950,48,2146.05555555556,126,100,"successful",2,2
101,1,7.05834530932461,0.643587206253875,0.792503443793275,0.0169214550965644,0.74089248323019,0.731566877778899,1,1,7.05834530932461,0.87634197564428,0.369308989489753,0.199109837529678,0.741430735906113,0.743384907994634,1,171,804,60,1412,53,1384.41666666667,79,79,"successful",1,2
102,1,7.05834530932461,0.642414368265972,0.698743568025849,0.0675878474907434,0.684645691633268,0.601215208565347,1,4.36473715742653,2.43703022438873,0.682964317211775,0.755723756226755,0.0741581986750482,0.647789736238057,0.679059885909466,1,794,1290,50,324,42,2196.55555555556,21,21,"parenting",2,2
103,4.36473715742653,2.43703022438873,0.197016876277982,0.878620770767671,0.0731925347631082,0.906941296710756,0.635299857457015,1,1,7.05834530932461,0.641733115740582,0.751856460378256,0.11839847581641,0.654567031723524,0.768153460882648,1,960,783,46,652,59,2015.30555555556,492,103,"successful",1,2
104,1,7.05834530932461,0.807792362579077,0.666323987606656,0,0.720914785804915,0.704944606810438,1,1,7.05834530932461,0.538015111110093,0.391623209568975,0,0.569952464528825,0.67804181210104,1,1118,793,52,468,69,2308.94444444445,385,104,"parenting",2,2
105,4.36473715742653,2.43703022438873,0.119843602401771,0.638338690680497,0,0.622688447507992,0.759224854225847,1,4.42886595523644,2.46132167936904,0.122796579693153,0.549173652487247,0.0261512590235983,0.674239782519633,0.724534356166371,1,902,350,620,583,45,1616.33333333332,175,105,"successful",1,2
106,1,7.05834530932461,0.668076843156113,0.737612206777299,0.0256782968203354,0.628446811461781,0.642941717213673,1,1,7.05834530932461,0.833540594569067,0.815394721782099,0.157163856911514,0.708002228957761,0.706669738149934,1,974,709,46,370,401,1793.58333333334,110,106,"successful",1,2
107,4.36473715742653,2.43703022438873,0.613007450478071,0.603436840392665,0,0.901643318005773,0.633605873564195,1,1,7.05834530932461,0.926290159814047,0.45000095146806,0.0129991060797382,0.687054167307316,0.677672206611881,1,831,691,70,870,38,2166.97222222222,240,107,"parenting",3,2
108,1,7.05834530932461,0.731016231996582,0.623127476137185,0.0445525083778222,0.815752930989611,0.616689274816726,1,4.36473715742653,2.43703022438873,0.402278691828124,0.565186893637003,0,0.608656659603746,0.734825428469543,1,933,630,46,835,56,1698,306,108,"successful",3,2
109,1,7.05834530932461,0.788422618986973,0.699719774461002,0.0570545416606264,0.787643966670426,0.707135569175002,1,4.36473715742653,2.43703022438873,0.141667632732093,0.283221155210246,0.0023365388123946,0.645446174692216,0.75463945554712,1,782,703,192,767,56,2127.22222222222,408,109,"successful",1,2
110,4.36473715742653,2.43703022438873,0.494458298873604,0.630907596997612,0.047707435177066,0.835256593727802,0.797342954954274,1,1,7.05834530932461,1,0.690666986611356,0,0.735255482882277,0.664490566379466,1,309,558,53,1528,52,1394.94444444444,106,106,"successful",1,2
111,4.42886595523644,2.46132167936904,0.0388965895341398,0.72013388415833,0,0.43485607446478,0.561249425908605,1,1,7.05834530932461,0.772484971776265,0.670883643001434,0.0714192305945841,0.642611797767894,0.785048873123995,1,1023,745,60,616,56,1981,410,111,"parenting",2,2
112,1,7.05834530932461,0.878752591186189,0.532197197785453,0.116681357349505,0.730141793101006,0.79182955047851,1,1,7.05834530932461,1,0.735176699523745,0.0192510319221474,0.634239775703618,0.634741291210184,1,665,862,46,884,43,2262.33333333333,356,112,"parenting",2,2
113,4.36473715742653,2.43703022438873,0.535933795079189,0.65795623622082,0.102931645700944,0.928710249952423,0.567574628564073,1,4.36473715742653,2.43703022438873,0.0300507336195697,0.748902145217275,0.000102077882768038,0.733822359337979,0.625032049325564,1,463,375,54,1520,88,1323.11111111111,285,113,"successful",1,2
114,4.42886595523644,2.46132167936904,0.163994791590427,0.665326161205257,0.0878201819491862,0.679438475598796,0.705544846477945,1,4.36473715742653,2.43703022438873,0.0759744445397381,0.601495380895708,0,0.744576630954962,0.77503280675632,1,176,787,56,1427,54,1376.38888888889,9,9,"successful",1,2
115,1,7.05834530932461,0.822313548591421,0.520935134158784,0,0.609343227855919,0.611329246543385,1,4.42886595523644,2.46132167936904,0.000339580569205522,0.5518568264588,0.055649617318418,0.629570737189731,0.705855467260024,1,721,507,53,704,515,1661.94444444444,487,115,"parenting",2,2
116,4.36473715742653,2.43703022438873,0.634710164394818,0.577843425560185,0.0408823479550783,0.660702964877237,0.732601918905451,1,1,7.05834530932461,0.870593344722531,0.820322399978201,0.201761562784851,0.777963767490531,0.755221587648428,1,809,216,40,1383,52,2218.63888888889,174,116,"successful",1,2
117,1,7.05834530932461,0.657836915834664,0.843848638470109,0,0.807354709411493,0.627999496287435,1,4.36473715742653,2.43703022438873,0.523670997166112,0.654628143888034,0.11043919696053,1,0.687185811824141,1,448,585,297,1119,51,1460.27777777778,64,64,"successful",1,2
118,4.36473715742653,2.43703022438873,0.0822153226834678,0.519506976718659,0,0.790722533045156,0.683520266149741,1,1,7.05834530932461,0.938209278176616,0.687210367446925,0,0.748298938869074,0.696315725272436,1,453,1263,49,688,47,1809.30555555556,298,118,"successful",1,2
119,4.36473715742653,2.43703022438873,0.445439169769668,0.565480347292503,0.121492036514598,0.771562331586441,0.699511210568599,1,1,7.05834530932461,0.72914385441168,0.259099744739008,0,0.612994109043538,0.642405139666108,1,76,737,54,1516,117,1187.36111111111,397,119,"successful",2,2
120,4.42886595523644,2.46132167936904,0.159463791065047,0.5803436398982,0.0604771630835635,0.520360790383755,0.785988642216027,1,1,7.05834530932461,1,0.723826840325865,0.164898054481479,0.752091406402534,0.528530342419577,1,1050,867,43,490,50,2231.27777777778,199,120,"successful",1,2
121,4.36473715742653,2.43703022438873,0.246529728946011,0.77990842880053,0.0696790038913054,0.683504087034217,0.700835593167891,1,1,7.05834530932461,1,0.856742397812595,0,0.682569019556535,0.652407591124945,1,409,1508,51,479,53,1403.61111111111,15,15,"successful",1,2
122,1,7.05834530932461,0.96490825592533,0.432763766760012,0.105310386256415,0.705067855846618,0.685043863555775,1,1,7.05834530932461,0.968349489173768,0.778974339055472,0.031992622331171,0.766046513017525,0.718134581741814,1,1067,580,65,744,44,1982.33333333333,332,122,"parenting",3,2
123,4.36473715742653,2.43703022438873,0.284206960966798,0.340568863968762,0.073543987805164,0.830042113833159,0.580330007367113,1,4.36473715742653,2.43703022438873,0.27894110213372,0.579336752734052,0,0.718944154126565,0.735836181419718,1,808,793,52,812,35,2323.30555555556,194,123,"successful",1,2
124,4.36473715742653,2.43703022438873,0.363016147469607,0.807317594730741,0,0.744276966744848,0.674160092225592,1,1,7.05834530932461,0.604852022422932,0.68466125706128,0.0122404751378853,0.678473571934312,0.670294863511275,1,793,784,91,777,55,2260.58333333333,366,124,"successful",1,2
125,1,7.05834530932461,0.81732126429983,0.697450246019001,0.0709886687599227,0.697794922362321,0.797987637233573,1,1,7.05834530932461,0.675426366402524,0.550024190213815,0.0651128514035501,0.67308096537413,0.66267956957963,1,537,858,464,577,64,1753.30555555558,24,24,"unsuccessful",1,2
126,4.36473715742653,2.43703022438873,0.0480401499916548,0.689335384412563,0.0513697970258751,0.705643727807085,0.692177280435104,1,4.36473715742653,2.43703022438873,0.554229596917291,0.637380289828746,0.103963653525361,0.732729602402368,0.677226779162262,1,805,948,38,652,57,2298.02777777778,100,100,"successful",2,2
127,1,7.05834530932461,0.839959324256306,0.695248139170644,0.119632619748228,0.793099213648155,0.652537235305914,1,4.36473715742653,2.43703022438873,0.586998131123225,0.554311200818268,0.057363699952418,0.754174578402982,0.618214361350007,1,930,1042,64,415,49,2284.13888888889,160,127,"parenting",2,2
128,4.36473715742653,2.43703022438873,0.36326660466834,0.488713773404941,0.0293253094041999,0.666531001714438,0.746505342570394,1,1,7.05834530932461,0.813051015437965,0.309089531388512,0.0440970402533549,0.608813770342202,0.75328738242306,1,1092,174,46,1137,51,1630.25,190,128,"parenting",1,2
130,4.36473715742653,2.43703022438873,0.285567374365681,0.779879625397107,0.0775715127708275,0.784319512624798,0.675831048642655,1,1,7.05834530932461,0.966162016399511,0.816297175001907,0.128784339537602,0.829683984801229,0.754499348367421,1,792,766,56,839,47,1805.88888888889,286,130,"parenting",2,2
131,1,7.05834530932461,0.774800532899243,0.31593907106983,0,0.661142978256674,0.70463762343575,1,4.36473715742653,2.43703022438873,0.00329771213892187,0.467021431975697,0.0094824635352125,0.782085573774333,0.667441585704773,1,1166,786,88,406,54,2283.08333333333,289,131,"successful",1,2
132,1,7.05834530932461,0.867486603272761,0.808359530091145,0.042080240987434,0.73846562978672,0.762327360491647,1,1,7.05834530932461,0.796045424218351,0.838052119870137,0.0866779172461516,0.605504993016335,0.680898389620185,1,1041,870,74,472,43,2330.83333333333,158,132,"parenting",3,2
133,1,7.05834530932461,1,0.641490106413613,0,0.527189881266705,0.800974034083046,1,4.36473715742653,2.43703022438873,0.640057354240964,0.549657433043672,0,0.626870362014076,0.548462241267143,1,768,1164,55,469,44,1895.58333333333,85,85,"parenting",2,2
134,1,7.05834530932461,0.945260894776805,0.425317144795376,0,0.701162461032541,0.702410593685417,1,4.36473715742653,2.43703022438873,0.609282848568261,0.68603450547912,0,0.893526896833835,0.698310549619633,1,849,240,50,1313,48,1214.86111111111,275,134,"parenting",2,2
135,1,7.05834530932461,0.759371611940209,0.609871879987243,0,0.826712684911973,0.68805301112284,1,4.36473715742653,2.43703022438873,0.198976897801333,0.689211445978008,0.0149431369791155,0.666665345715197,0.72698404537222,1,804,789,53,721,133,1942.91666666667,50,50,"successful",1,2
136,1,7.05834530932461,0.65271934343008,0.684324098782381,0,0.770010919918814,0.71544343876406,1,4.36473715742653,2.43703022438873,0.4452157602092,0.610021838535474,0,0.738061173286346,0.709321871091865,1,696,1001,122,644,37,1943.63888888889,327,136,"successful",1,2
137,1,7.05834530932461,0.717349784056263,0.21965894600005,0.0361970660732184,0.587571067945538,0.816932565968125,1,4.36473715742653,2.43703022438873,0.399767781197806,0.686944429147298,0.0314065878511644,0.759923045053595,0.672403427661234,1,365,324,48,1711,52,1338,94,94,"successful",1,2
138,4.36473715742653,2.43703022438873,0.477613886544338,0.778400196930719,0,0.710763544577327,0.844286432799626,1,1,7.05834530932461,0.788350577441884,0.80876768799037,0.0722938464825918,0.651294637135049,0.608387323452307,1,745,1006,49,657,43,2079.55555555556,56,56,"parenting",2,2
139,4.36473715742653,2.43703022438873,0.355281685776011,0.731026108755807,0.0216933047760515,0.670413640458232,0.656311734570027,1,1,7.05834530932461,0.775911914601666,0.168464024225035,0,0.817719805910243,0.809611008897898,1,795,946,39,669,51,2303.77777777778,179,139,"successful",1,2
140,4.36473715742653,2.43703022438873,0.254595196709579,0.697877129235461,0,0.775978803880993,0.742222289504575,1,4.36473715742653,2.43703022438873,0.519970824868152,0.423180358493479,0,0.710548339142222,0.686237404593072,1,1137,468,53,790,52,2318.88888888889,386,140,"parenting",3,2
141,1,7.05834530932461,0.804615292582263,0.359599509936662,0.124411977397343,0.590111205651751,0.731698656624263,1,4.42886595523644,2.46132167936904,0.185685383897871,0.620291113053763,0.0350672509050904,0.33223341005984,0.74319554895643,1,1523,786,44,80,67,2303.02777777778,481,141,"parenting",2,2
142,4.36473715742653,2.43703022438873,0.73741535466449,0.626927145004695,0.0339700028861172,0.61517411842741,0.67208893733311,1,1,7.05834530932461,1,0.651691748888384,0,0.635449391501706,0.69229096935892,1,454,1378,41,483,144,1442.41666666667,217,142,"successful",1,2
143,1,7.05834530932461,0.6187061086523,0.58231381130632,0.0385747715285397,0.741474987943295,0.755331133396525,1,4.36473715742653,2.43703022438873,0.376975796992972,0.578116901994037,0,0.676105708416357,0.794318030353841,1,496,1112,46,798,48,1844.69444444445,68,68,"successful",3,2
144,4.36473715742653,2.43703022438873,0,0.741573894236813,0,0.718831273165463,0.630264817501985,1,1,7.05834530932461,0.882008586142958,0.949874059098052,0.151144706994663,0.675582145835298,0.821243807675447,1,915,848,41,648,48,2333.33333333333,470,144,"parenting",1,2
145,1,7.05834530932461,0.960972058252399,0.638448899301333,0,0.747771313943883,0.767305543681228,1,1,7.05834530932461,0.81028396634386,0.246746497773902,0.0354085396337118,0.687616480478203,0.720793213434945,1,875,1008,50,527,40,1971,316,145,"successful",1,2
146,4.36473715742653,2.43703022438873,0.387418728025075,0.583107709037459,0,0.71492902892307,0.648019322894515,1,1,7.05834530932461,0.736504238284151,0.352567324095249,0,0.649863425413122,0.685738279944284,1,1006,752,57,629,56,2086,234,146,"parenting",1,2
147,4.36473715742653,2.43703022438873,0.267480463389985,0.944388373107237,0.00238189279892039,0.909520486948185,0.346218308371578,1,1,7.05834530932461,0.581069746676579,0.509343460113835,0.0392498916194733,0.66841892563851,0.757160446307746,1,1201,789,60,404,46,2298.58333333333,209,147,"successful",1,2
148,4.36473715742653,2.43703022438873,0.387824081378742,0.493703576364902,0,0.776259397542984,0.740160463280332,1,4.36473715742653,2.43703022438873,0.480886502945535,0.777078395326245,0.139540378045593,1,0.669907843598185,1,1185,599,617,61,38,1787.19444444446,152,148,"parenting",1,2
149,1,7.05834530932461,0.767355536319069,0.851889838607527,0.0845825188610482,0.671606119319184,0.646136154156516,1,1,7.05834530932461,0.831156041230365,0.809992914640011,0.0879341446457088,0.659854319110363,0.761552590027604,1,392,1268,49,745,46,1629.11111111111,58,58,"successful",3,2
150,4.36473715742653,2.43703022438873,0.0110696002237798,0.598326094122029,0.0515456370416881,0.635683606459353,0.686363605607347,1,1,7.05834530932461,0.790641937544735,0.829299252617759,0.10706236558281,0.594445543668638,0.742926515897532,1,877,512,51,1007,53,1526.83333333333,66,66,"parenting",3,2
151,1,7.05834530932461,0.759708621047611,0.237953776642585,0.0597852824636437,0.745759080801614,0.697437266773109,1,4.36473715742653,2.43703022438873,0.364629088148652,0.705818727986042,0,0.691079312875539,0.738371760598852,1,1295,324,45,792,44,2335.5,165,151,"parenting",3,2
152,1,7.05834530932461,0.803795753758674,0.93215115714851,0.118795070911308,0.623551184271715,0.747399101250019,1,4.36473715742653,2.43703022438873,0.0370490944464117,0.721826036416644,0.0280724641450289,0.654683775507418,0.661442090387405,1,89,606,44,1708,53,1090.88888888889,148,148,"successful",1,2
153,4.36473715742653,2.43703022438873,0.446049379067471,0.437493057295032,0.132460859865091,0.704622803769267,0.805800494832107,1,4.36473715742653,2.43703022438873,0.444977708289957,0.633830481632468,0.0450830277181831,0.739290548051378,0.737161684040231,1,678,1222,42,498,60,1499.16666666667,423,153,"successful",1,2
154,4.36473715742653,2.43703022438873,0.485468080337785,0.826182738091647,0,0.62282889495023,0.720195474377698,1,4.36473715742653,2.43703022438873,0.410847802908395,0.560223182481794,0.101554546129745,0.651375194913332,0.738421310216451,1,777,941,47,672,63,1880.30555555556,307,154,"parenting",2,2
155,1,7.05834530932461,0.968365608967576,0.866675334572154,0.0123197373249367,0.721850746323573,0.634412789351811,1,4.36473715742653,2.43703022438873,0.133142672411721,0.767570977773636,0,0.700099381481063,0.679327620030034,1,795,310,47,1302,46,1876.97222222222,382,155,"parenting",1,2
156,4.36473715742653,2.43703022438873,0.668993853398559,0.639658102588083,0,0.943028362080333,0.66578349297751,1,1,7.05834530932461,0.630341718508597,0.549152262256871,0.055685805849188,0.704365706747263,0.682437892444667,1,1033,681,40,695,51,2084.05555555556,192,156,"successful",1,2
157,4.36473715742653,2.43703022438873,0.0648479104979824,0.65032523445524,0,0.737925741384204,0.838889285058434,1,1,7.05834530932461,0.846215562245206,0.462482477131505,0.0699123658534023,0.645996846549889,0.785905036239643,1,710,712,89,925,64,2183.86111111111,439,157,"successful",2,2
158,4.36473715742653,2.43703022438873,0.388056614606287,0.453238312228986,0,0.800715426275504,0.759647979335237,1,4.36473715742653,2.43703022438873,0.533444401724242,0.760153344188696,0.139248672068468,1,0.542700165038432,1,555,718,60,1116,51,1485.36111111111,132,132,"successful",3,2
159,4.36473715742653,2.43703022438873,0.333805337494998,0.552519535127224,0.018627988113952,0.786939376176719,0.734540306469124,1,1,7.05834530932461,0.762236157168924,0.315812124357404,0.0756671321978866,0.712135506007287,0.762700768572709,1,632,162,80,1584,42,1248.41666666667,239,159,"successful",1,2
160,4.36473715742653,2.43703022438873,0.0597013992776728,0.680551355733203,0.0437904374430172,0.71590868345224,0.772679997277706,1,4.36473715742653,2.43703022438873,0.693567175108202,0.661523991905044,0,0.694296778189293,0.643298611251243,1,672,549,50,1178,51,1388.55555555556,127,127,"successful",2,2
161,1,7.05834530932461,0.595523790538921,0.718775689154839,0,0.731328702793185,0.680187288054214,1,4.36473715742653,2.43703022438873,0.323663175108803,0.476143512939451,0.0198058435325081,0.636012362914916,0.775229721683048,1,587,992,49,814,58,2105.69444444445,93,93,"successful",1,2
162,4.36473715742653,2.43703022438873,0.184569967513339,0.560590925945847,0.0185482593689371,0.647876982285491,0.664658840745531,1,4.36473715742653,2.43703022438873,0.20224088787168,0.414412559951415,0.122591876639248,0.703682396319077,0.613081130225791,1,488,1146,45,775,46,1853.38888888889,32,32,"successful",1,2
163,1,7.05834530932461,1,0.835178597819809,0.0402482586154838,0.646160308366158,0.640091835058108,1,1,7.05834530932461,0.738897059982516,0.633089289528839,0.0588833197900484,0.763747302872368,0.73281968703549,1,814,804,50,784,48,2291.66666666667,260,163,"successful",1,2
164,4.36473715742653,2.43703022438873,0.529140205688001,0.691955254264726,0.155488503036315,0.901726169153024,0.597839238844729,1,4.36473715742653,2.43703022438873,0.1003931215628,0.851608904440232,0.0624615068862652,0.850565909367847,0.829291876817773,1,899,1351,56,148,46,2306.86111111111,389,164,"successful",1,2
165,4.36473715742653,2.43703022438873,0.417914884942149,0.611266657306963,0.179266620807376,0.889528273165594,0.752624741080825,1,1,7.05834530932461,0.749298998697642,0.651033096475656,0,0.644846902013198,0.723175555163868,1,307,1275,63,801,54,1579.72222222222,151,151,"successful",3,2
166,4.36473715742653,2.43703022438873,0.650721728436419,0.732132475177318,0,0.65119942733431,0.677492204992073,1,1,7.05834530932461,0.792164433342304,0.783855454189975,0.154621496733141,0.650150495555842,0.758278275442727,1,798,796,35,815,56,2305.5,83,83,"successful",3,2
167,1,7.05834530932461,0.846758779529439,0.525397129404609,0.0884992776300313,0.782076191739043,0.754271750203177,1,1,7.05834530932461,0.869241896051153,0.337467148861089,0.0170171957182285,0.640030138026528,0.710161970875836,1,815,814,46,770,55,2295.88888888889,22,22,"successful",1,2
168,1,7.05834530932461,0.602972687037282,0.784858658296629,0.048810490098516,0.630167299022243,0.725774615218256,1,4.36473715742653,2.43703022438873,0.355742489245911,0.636386381004011,0,0.687974803541005,0.689891683257892,1,879,551,42,959,69,2128.16666666667,418,168,"parenting",3,2
169,4.36473715742653,2.43703022438873,0,0.646622531333792,0.0265358305417984,0.74871672187105,0.820956405020701,1,1,7.05834530932461,0.914419501829647,0.456681403176874,0.0957927565255243,0.678642857559324,0.714911997966961,1,212,635,48,1533,72,1300.80555555556,37,37,"successful",1,2
170,4.36473715742653,2.43703022438873,0.0944146121723535,0.857259257751448,0.00408097832598736,0.970234067391123,0.676067675732439,1,4.42886595523644,2.46132167936904,0.0966781276122374,0.808456147778278,0.0288804343592565,0.414973984711612,0.591932476678549,1,894,519,103,941,43,1713.13888888889,337,170,"successful",1,2
171,4.36473715742653,2.43703022438873,0.0831212291645264,0.708043740144959,0.0713256906659756,0.705650179677186,0.675937854378085,1,4.36473715742653,2.43703022438873,0.365501676081908,0.564133938100628,0.0453292421426487,0.623512257750456,0.64301441621162,1,895,602,41,656,306,1673.58333333333,195,171,"parenting",3,2
172,4.36473715742653,2.43703022438873,0.0193470490172214,0.590947451350917,0.0459414593647553,0.72595456749915,0.756006841692294,1,1,7.05834530932461,0.88397038975696,0.791438728787826,0.0626469675268152,0.661098385818421,0.643691750608619,1,800,1417,46,181,56,2306.25,417,172,"successful",2,2
173,1,7.05834530932461,0.684207427906443,0.650968352251549,0.118274776303421,0.617906524660571,0.749535903748855,1,4.36473715742653,2.43703022438873,0,0.820905397656346,0,0.691271540518375,0.618816947576243,1,1249,807,32,367,45,2344.33333333333,213,173,"parenting",2,2
174,1,7.05834530932461,0.943674791846827,0.821304528672419,0.138948587939892,0.642726634114485,0.67580208603337,1,4.36473715742653,2.43703022438873,0.378007488709467,0.698251604990864,0.024379879917897,0.756651079926479,0.800136674990178,1,800,1389,42,219,50,1315.5,116,116,"successful",1,2
175,1,7.05834530932461,0.708980759461327,0.210301191603104,0.0179244846500717,0.72434684770035,0.783550688693217,1,1,7.05834530932461,0.864893795248393,0.581374074592173,0,0.661430928313956,0.676810311788057,1,373,859,49,1164,55,1729.05555555556,105,105,"successful",1,2
176,4.36473715742653,2.43703022438873,0,0.732389302300673,0,0.759364615697646,0.767195761199201,1,1,7.05834530932461,0.768023776332702,0.254083766596698,0,0.636213690251999,0.561227495401998,1,1338,264,49,792,57,2294.61111111111,222,176,"successful",1,2
177,1,7.05834530932461,0.61936399334525,0.427134231220478,0,0.634256775044523,0.679072177502811,1,4.36473715742653,2.43703022438873,0.29639456778762,0.404148560441556,0.00886816968908337,0.633602022974853,0.70014520100045,1,968,1121,44,324,43,1697.30555555556,500,177,"successful",2,2
178,4.36473715742653,2.43703022438873,0.0109669297715741,0.770160624533038,0,0.643205605199725,0.746077416288335,1,1,7.05834530932461,0.763629464654559,0.839807685362327,0.0733627905811833,0.706225645964612,0.7653771281358,1,1280,262,57,848,53,2239.61111111111,249,178,"successful",1,2
179,1,7.05834530932461,0.814446197395438,0.41762530928406,0.178824537112951,0.654746371785952,0.683780377143457,1,1,7.05834530932461,0.863591533070453,0.631105147262122,0.0255055705955204,0.812819862242363,0.696160836111235,1,805,648,61,943,43,2099.16666666667,139,139,"successful",1,2
180,1,7.05834530932461,0.827853925376613,0.196609669893119,0.0139249845685654,0.743268802835513,0.781686854098257,1,4.36473715742653,2.43703022438873,0,0.771350052254283,0,0.686812747604006,0.670739422972219,1,1085,380,77,735,223,2123.77777777779,211,180,"successful",1,2
181,4.36473715742653,2.43703022438873,0.399497237085,0.478963978773891,0.00928045340544854,0.769262995896568,0.692913341209327,1,1,7.05834530932461,1,0.842002966300465,0.143725598323843,0.681356338364665,0.730652643841852,1,796,524,50,1066,64,2097.80555555556,394,181,"parenting",2,2
182,1,7.05834530932461,0.899594540006144,0.836330217766523,0.112761428565627,0.722961102091988,0.780542649552448,1,1,7.05834530932461,0.73524201232193,0.645315973497231,0.0496562994770583,0.717759425359781,0.628707925482668,1,715,1159,55,516,55,1665.13888888889,367,182,"successful",1,2
183,4.36473715742653,2.43703022438873,0.607733174898777,0.805784455327244,0,0.704207991267396,0.693175049810663,1,1,7.05834530932461,0.625375805386672,0.728930777754127,0,0.760744571883932,0.724788344850632,1,949,657,395,444,55,1853.55555555555,415,183,"parenting",2,2
184,1,7.05834530932461,0.665792308149525,0.681890233021615,0.0163280262546439,0.706493605369198,0.698520417904527,1,4.36473715742653,2.43703022438873,0.259786722168124,0.394880071523551,0.0256535491308598,0.667713853060372,0.757427247047389,1,799,802,51,788,60,2273.58333333333,435,184,"successful",3,2
185,4.36473715742653,2.43703022438873,0.434340436760588,0.639155886767148,0.0847548628592017,0.700933345213081,0.69663456367395,1,1,7.05834530932461,0.965539184307979,0.840625425514369,0.105768639812084,0.690534482364572,0.790142513607855,1,597,1103,518,238,44,1878.05555555555,336,185,"parenting",3,2
186,4.36473715742653,2.43703022438873,0.568552134725552,0.797216900105929,0.109023423837455,0.987104388063255,0.582967223297828,1,4.36473715742653,2.43703022438873,0.104003985810995,0.713475820387789,0.0507716601514264,0.897793048472655,0.693837408508092,1,971,624,53,809,43,2071.25,272,186,"parenting",3,2
187,4.36473715742653,2.43703022438873,0.124583628864048,0.666429349603652,0.0426061358649961,0.732264746219585,0.674463703762117,1,4.36473715742653,2.43703022438873,0.252081260307042,0.481112842928159,0.107651016917449,0.785908068951229,0.664066116584092,1,745,774,261,570,150,1560.75,320,187,"parenting",3,2
188,4.42886595523644,2.46132167936904,0.0846442672157461,0.537411314578652,0,0.653597346425718,0.661923984169095,1,4.36473715742653,2.43703022438873,0.428345795511284,0.867266618638351,0,0.684308243930149,0.683776555985235,1,1158,789,51,453,49,2328.33333333333,405,188,"parenting",1,2
189,1,7.05834530932461,0.896140849853326,0.729207743875677,0.101293010852498,0.640503118196622,0.730553090938608,1,4.36473715742653,2.43703022438873,0.463809880137712,0.767016623694389,0.0729729822248531,0.682343794134919,0.822401392168238,1,1353,483,51,553,60,1849.69444444444,288,189,"parenting",2,2
190,1,7.05834530932461,0.988879772672409,0.887584713635797,0.0886511645670132,0.627597331596511,0.740587832367239,1,4.42886595523644,2.46132167936904,0.0702823743455184,0.816166124197323,0.0107133196274838,0.476806572924536,0.665090009785527,1,332,1788,40,283,57,1366.58333333333,128,128,"successful",1,2
191,4.36473715742653,2.43703022438873,0.418998609514219,0.968233278120721,0,0.888005347769858,0.425664020969803,1,1,7.05834530932461,0.703147093487308,0.667070249082314,0.109412582170604,0.701085722565814,0.544569944913771,1,766,994,53,626,61,1949,411,191,"parenting",3,2
